DATA,P,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M,ALLSKY_SFC_SW_DWN
2009-04-21,0.0,83.81,22.67,27.24,18.92,1.98,14.22
2009-04-22,0.0,82.06,22.61,27.67,18.89,1.84,16.12
2009-04-23,0.0,83.38,22.97,27.74,19.3,1.04,17.12
2009-04-24,4.150392532348634,81.19,23.93,29.51,20.12,0.92,20.43
2009-04-25,0.0,81.38,23.8,29.68,19.26,1.14,17.63
2009-04-26,0.0,80.94,24.37,29.24,19.41,0.94,14.84
2009-04-27,0.0,85.56,24.08,28.33,21.11,1.47,13.44
2009-04-28,0.0,85.0,22.38,25.95,19.98,1.73,13.46
2009-04-29,0.0,82.06,22.37,27.56,17.97,1.62,14.62
2009-04-30,0.0,80.94,22.36,28.27,18.33,1.16,18.92
2009-05-01,0.0,83.06,21.96,26.88,17.76,1.64,13.0
2009-05-02,0.0,86.94,21.48,26.43,18.69,2.06,9.46
2009-05-03,0.0,83.19,21.26,26.55,17.51,2.12,14.46
2009-05-04,0.0,86.56,21.77,27.18,17.75,2.09,9.87
2009-05-05,0.0,86.38,22.23,26.81,19.42,1.69,7.96
2009-05-06,0.0,80.75,22.72,28.98,17.63,1.14,14.17
2009-05-07,0.0,79.75,23.58,29.93,17.86,1.23,19.39
2009-05-08,0.0,82.69,22.73,27.87,18.72,2.05,15.41
2009-05-09,0.0,82.81,22.01,27.76,17.51,1.51,15.74
2009-05-10,0.0,81.44,22.13,27.93,18.26,1.32,16.24
2009-05-11,0.0,79.88,21.95,28.4,17.19,1.22,15.23
2009-05-12,0.0,81.19,22.07,28.44,17.44,1.19,17.62
2009-05-13,0.0,80.0,22.61,29.17,17.69,1.09,17.22
2009-05-14,0.0,79.56,24.17,30.78,19.28,1.16,16.31
2009-05-15,0.0,74.56,25.48,32.87,19.37,1.44,18.52
2009-05-16,0.0,77.12,24.66,31.46,20.24,2.45,13.0
2009-05-17,43.71004867553711,82.94,21.67,26.08,18.7,2.92,6.31
2009-05-18,0.0,79.06,21.51,27.08,17.4,2.55,8.54
2009-05-19,0.0,78.06,20.36,26.23,15.68,1.59,15.47
2009-05-20,0.0,79.12,19.69,25.3,16.01,1.81,13.13
2009-05-21,0.0,78.19,20.52,27.15,16.25,2.34,10.98
2009-05-22,0.0,81.88,20.93,26.83,16.55,2.62,13.5
2009-05-23,0.0,78.12,21.02,27.33,17.19,2.38,11.24
2009-05-24,0.0,77.12,21.19,27.52,16.59,1.55,12.25
2009-05-25,0.0,76.56,21.04,27.47,15.66,1.33,17.06
2009-05-26,0.0,75.88,21.54,28.94,16.2,1.08,18.86
2009-05-27,0.0,79.38,21.82,29.28,15.26,1.25,17.45
2009-05-28,0.0,82.25,23.8,30.06,19.15,1.58,10.58
2009-05-29,0.0,80.88,23.77,29.51,19.62,1.84,15.27
2009-05-30,0.0,83.12,22.37,28.23,18.77,2.31,6.55
2009-05-31,0.0,77.62,23.06,30.11,17.95,1.34,12.22
2009-06-01,0.0,73.19,25.22,32.21,19.01,1.39,16.43
2009-06-02,13.621377944946287,81.88,24.05,29.61,20.94,1.59,9.11
2009-06-03,13.621377944946287,86.62,20.87,24.58,18.24,2.55,5.77
2009-06-04,0.0,85.94,19.34,22.8,17.29,2.53,5.23
2009-06-05,0.0,85.81,21.62,27.64,17.51,2.05,5.28
2009-06-06,0.0,83.56,23.19,29.01,19.48,1.34,13.97
2009-06-07,0.0,83.25,21.37,25.68,18.15,3.07,6.16
2009-06-08,0.0,78.75,19.88,24.61,16.58,2.49,9.04
2009-06-09,0.0,79.38,20.15,26.61,14.91,1.57,12.64
2009-06-10,0.0,83.88,21.26,27.63,15.89,1.63,11.48
2009-06-11,0.0,81.38,22.37,28.5,17.73,1.32,16.26
2009-06-12,0.0,78.88,22.37,28.76,17.15,1.41,14.13
2009-06-13,12.351727485656738,86.62,20.3,25.64,16.8,1.66,7.21
2009-06-14,0.0,82.0,19.52,24.9,15.96,1.67,7.32
2009-06-15,0.0,80.44,19.64,25.78,14.46,1.59,8.4
2009-06-16,0.0,79.75,20.26,26.33,15.8,1.52,13.39
2009-06-17,0.0,77.0,22.0,29.8,15.63,1.81,17.25
2009-06-18,0.0,77.75,22.65,29.51,16.99,1.39,15.36
2009-06-19,0.0,81.06,22.29,27.94,19.03,1.75,12.09
2009-06-20,0.0,81.31,21.23,26.65,17.45,1.93,11.14
2009-06-21,0.0,79.19,20.69,26.43,16.58,1.67,13.69
2009-06-22,0.0,75.0,20.94,27.33,16.33,1.23,15.36
2009-06-23,0.0,76.88,21.23,28.66,14.94,1.59,14.42
2009-06-24,0.0,76.62,22.88,30.08,17.25,1.37,13.68
2009-06-25,0.0,76.62,23.13,30.12,17.91,1.45,15.31
2009-06-26,0.0,76.75,23.13,29.46,18.09,1.66,15.29
2009-06-27,0.0,80.38,22.33,28.73,18.26,2.02,8.48
2009-06-28,0.0,77.69,22.55,28.97,18.26,1.69,10.96
2009-06-29,0.0,78.0,22.06,28.46,17.85,1.47,13.79
2009-06-30,0.0,73.75,21.99,29.44,17.15,1.21,16.77
2009-07-01,0.0,71.19,22.59,30.9,16.88,1.44,18.32
2009-07-02,0.0,70.38,22.21,30.84,15.66,1.55,17.76
2009-07-03,0.0,72.56,22.48,30.46,15.63,1.66,17.33
2009-07-04,0.0,75.62,22.24,29.09,17.23,1.59,15.7
2009-07-05,6.938633441925049,79.44,21.26,27.12,17.2,1.96,12.71
2009-07-06,6.005094051361084,84.06,20.63,25.95,17.63,3.01,6.17
2009-07-07,0.0,78.5,20.12,26.48,16.3,2.21,11.68
2009-07-08,0.0,77.0,20.72,27.98,15.74,1.91,11.56
2009-07-09,0.0,82.38,20.21,25.75,15.71,1.6,13.87
2009-07-10,0.0,76.31,21.35,29.29,14.98,2.04,16.84
2009-07-11,0.0,73.19,22.93,31.19,16.03,2.66,13.98
2009-07-12,0.0,70.25,24.75,32.84,18.47,3.03,17.93
2009-07-13,5.742751598358153,82.56,22.41,27.62,19.16,1.88,9.38
2009-07-14,0.0,80.19,22.51,29.33,17.8,1.62,12.7
2009-07-15,0.0,80.31,21.23,27.27,17.19,2.3,11.73
2009-07-16,0.0,82.81,21.19,27.32,17.23,2.35,9.35
2009-07-17,0.0,80.12,21.34,27.69,16.91,1.92,11.63
2009-07-18,0.0,74.88,20.93,28.23,15.84,1.43,16.16
2009-07-19,0.0,69.94,21.48,29.89,14.63,1.4,18.77
2009-07-20,0.0,77.12,21.47,28.24,16.9,2.1,9.67
2009-07-21,8.068711280822754,78.56,21.65,28.15,17.29,2.2,8.8
2009-07-22,0.0,75.25,22.92,30.57,17.87,2.05,12.79
2009-07-23,0.0,73.25,23.28,30.84,17.42,2.0,17.49
2009-07-24,0.0,73.19,23.8,32.01,17.96,2.02,18.95
2009-07-25,0.0,73.69,22.7,30.15,17.53,2.16,13.4
2009-07-26,0.0,70.62,21.58,29.55,15.86,1.34,18.15
2009-07-27,0.0,72.06,22.28,30.49,15.22,1.71,19.98
2009-07-28,9.019078254699707,70.94,23.07,31.21,17.54,2.05,16.32
2009-07-29,0.0,64.5,21.64,31.44,14.12,1.87,19.91
2009-07-30,0.0,66.75,21.62,30.94,14.15,2.03,20.55
2009-07-31,0.0,74.31,21.65,29.48,14.65,2.14,12.74
2009-08-01,0.0,75.81,22.79,29.8,17.45,2.38,11.91
2009-08-02,0.0,70.75,23.09,30.6,18.12,2.41,16.84
2009-08-03,0.0,69.44,22.85,31.09,15.98,2.3,20.06
2009-08-04,0.0,68.38,22.73,30.93,15.59,2.27,19.76
2009-08-05,0.0,69.19,21.81,29.83,15.53,2.14,17.81
2009-08-06,0.0,69.25,22.25,30.69,15.69,1.84,19.94
2009-08-07,0.0,66.0,22.66,31.78,15.23,2.33,21.13
2009-08-08,0.0,71.31,21.78,28.99,17.14,2.48,15.01
2009-08-09,0.0,75.5,21.61,29.2,16.07,2.16,13.96
2009-08-10,0.0,69.62,22.93,31.55,15.52,2.2,19.2
2009-08-11,0.0,72.62,22.93,31.09,16.98,3.04,18.68
2009-08-12,4.040355682373047,83.44,20.97,27.19,17.7,3.54,8.99
2009-08-13,0.0,83.19,20.33,25.37,16.87,3.45,10.31
2009-08-14,0.0,82.5,20.63,26.13,16.98,2.61,10.64
2009-08-15,0.0,80.0,20.69,26.03,16.7,2.75,15.35
2009-08-16,0.0,78.75,20.58,26.73,15.92,2.55,14.26
2009-08-17,0.0,77.31,20.73,27.35,15.54,2.37,14.8
2009-08-18,0.0,73.06,21.32,29.0,14.9,2.23,19.69
2009-08-19,0.0,69.81,23.2,32.13,15.36,2.45,20.67
2009-08-20,0.0,69.88,24.9,33.84,17.36,2.29,21.38
2009-08-21,0.0,67.25,26.3,35.33,19.8,2.37,19.97
2009-08-22,5.677502632141112,73.25,20.7,25.69,17.58,3.96,6.36
2009-08-23,0.0,74.38,21.24,27.57,17.15,3.24,9.04
2009-08-24,0.0,77.44,22.93,30.67,17.69,2.75,9.56
2009-08-25,0.0,74.69,23.36,30.53,18.44,2.32,17.43
2009-08-26,11.027314186096193,78.12,22.39,28.42,18.48,2.3,11.87
2009-08-27,6.347429275512695,77.5,22.33,28.19,18.4,2.59,8.82
2009-08-28,0.0,74.88,22.72,29.02,18.53,1.58,12.54
2009-08-29,0.0,76.62,22.31,28.23,18.19,2.84,11.85
2009-08-30,0.0,67.69,21.35,28.18,16.84,2.85,18.84
2009-08-31,0.0,72.81,20.33,25.8,16.13,1.91,17.0
2009-09-01,0.0,70.12,23.33,31.8,16.36,2.3,20.41
2009-09-02,0.0,68.62,24.83,33.22,17.83,2.67,21.64
2009-09-03,0.0,67.88,24.45,32.92,17.49,2.82,21.72
2009-09-04,0.0,65.62,25.5,34.62,17.46,2.41,23.73
2009-09-05,0.0,65.94,26.59,35.37,19.63,2.98,22.69
2009-09-06,0.0,66.19,26.13,33.94,20.42,3.66,21.66
2009-09-07,0.0,65.62,25.88,33.9,20.11,3.25,14.99
2009-09-08,0.0,66.19,25.51,33.2,20.05,3.4,21.12
2009-09-09,0.0,66.0,24.37,32.06,19.15,3.6,19.27
2009-09-10,0.0,68.62,23.92,31.36,18.24,3.45,18.82
2009-09-11,0.0,68.75,23.46,30.46,18.23,3.27,18.47
2009-09-12,0.0,70.0,23.19,30.9,17.08,2.69,15.6
2009-09-13,0.0,66.81,23.43,31.59,17.03,2.64,20.41
2009-09-14,0.0,63.31,23.78,32.58,15.96,2.51,24.2
2009-09-15,0.0,64.06,24.32,32.8,17.19,2.31,24.01
2009-09-16,0.0,65.44,25.01,32.83,19.35,2.7,18.13
2009-09-17,0.0,63.44,25.12,32.69,19.33,2.46,20.04
2009-09-18,0.0,61.12,25.81,34.65,19.12,2.79,24.48
2009-09-19,0.0,58.5,26.62,36.42,19.02,2.96,24.78
2009-09-20,0.0,56.31,27.47,37.22,19.74,2.87,24.9
2009-09-21,0.0,63.19,27.51,35.15,21.31,2.73,21.72
2009-09-22,0.0,66.62,27.08,34.59,22.15,3.25,15.54
2009-09-23,0.0,56.12,27.88,36.66,20.37,2.9,20.96
2009-09-24,7.999439716339111,63.06,27.25,34.51,21.75,2.6,19.05
2009-09-25,10.71543025970459,78.5,22.48,27.63,19.27,3.76,6.6
2009-09-26,0.0,73.56,22.8,29.73,17.67,2.99,10.3
2009-09-27,0.0,70.69,24.83,32.98,18.35,2.72,15.22
2009-09-28,0.0,62.0,25.76,35.01,17.81,2.66,26.47
2009-09-29,0.0,58.19,28.02,38.2,19.05,2.72,26.23
2009-09-30,3.965980529785156,69.44,25.14,32.04,20.18,3.93,10.08
2009-10-01,0.0,68.25,22.61,29.08,18.49,3.54,8.42
2009-10-02,0.0,65.56,24.09,32.79,17.58,2.64,16.63
2009-10-03,0.0,64.31,24.93,33.86,18.17,2.68,17.48
2009-10-04,0.0,63.12,24.68,33.44,18.01,2.61,24.25
2009-10-05,0.0,63.75,25.52,33.65,18.94,2.77,15.23
2009-10-06,0.0,61.38,26.61,35.41,19.76,2.78,18.46
2009-10-07,0.0,62.94,27.15,36.07,19.72,3.14,22.27
2009-10-08,0.0,65.06,27.15,35.28,21.33,3.24,19.22
2009-10-09,25.02599334716797,79.25,24.67,29.61,21.51,2.03,5.88
2009-10-10,0.0,73.69,23.27,28.08,19.87,2.36,8.47
2009-10-11,0.0,69.75,24.32,32.28,18.66,2.94,14.08
2009-10-12,0.0,64.81,26.47,34.79,19.96,2.38,20.85
2009-10-13,0.0,63.12,27.3,36.15,19.73,2.4,26.07
2009-10-14,0.0,64.31,27.3,35.57,20.83,2.76,17.82
2009-10-15,0.0,66.19,27.21,34.98,21.56,3.03,20.56
2009-10-16,0.0,60.69,28.32,36.95,21.08,3.02,20.76
2009-10-17,0.0,56.38,28.48,36.98,22.17,3.09,22.11
2009-10-18,0.0,57.12,28.55,36.76,22.7,2.84,16.59
2009-10-19,0.0,55.88,28.82,37.41,22.43,3.62,23.04
2009-10-20,3.1174898147583012,60.75,26.58,31.71,21.83,2.07,20.28
2009-10-21,4.561532497406006,60.5,28.18,34.96,23.21,2.49,19.42
2009-10-22,9.123064994812012,70.88,27.52,33.43,23.61,2.12,12.7
2009-10-23,9.123064994812012,75.56,27.05,33.27,22.37,1.82,19.43
2009-10-24,0.0,74.56,26.48,33.18,22.31,2.95,14.89
2009-10-25,0.0,70.38,27.64,35.31,22.3,2.88,21.48
2009-10-26,0.0,82.94,24.62,28.21,21.6,2.71,20.67
2009-10-27,16.0836181640625,88.44,23.6,26.82,21.62,2.8,15.8
2009-10-28,48.2508544921875,90.12,23.12,26.18,21.33,2.98,10.1
2009-10-29,0.0,88.62,22.68,25.55,21.08,3.66,11.95
2009-10-30,32.167236328125,89.62,22.94,26.14,20.98,3.63,7.28
2009-10-31,32.167236328125,91.94,23.09,26.07,21.3,2.63,12.22
2009-11-01,84.70745086669922,90.81,23.32,26.05,21.65,2.34,11.49
2009-11-02,0.0,83.25,24.02,28.95,20.87,2.84,18.67
2009-11-03,0.0,80.0,23.98,29.64,19.57,2.68,16.83
2009-11-04,0.0,81.44,23.26,28.05,19.14,2.32,24.36
2009-11-05,0.0,78.12,24.48,30.75,18.89,2.34,24.94
2009-11-06,0.0,76.56,24.84,31.01,20.03,2.52,25.18
2009-11-07,0.0,73.69,24.65,31.53,19.03,2.62,25.5
2009-11-08,0.0,71.0,26.38,33.8,19.44,1.89,28.17
2009-11-09,11.634053230285645,74.81,26.76,32.36,21.7,1.62,20.41
2009-11-10,0.0,76.25,25.87,31.69,21.73,2.85,22.02
2009-11-11,0.0,72.12,25.8,32.97,20.32,2.85,22.31
2009-11-12,0.0,70.31,25.48,33.05,19.73,2.66,25.27
2009-11-13,0.0,70.25,25.01,32.31,19.24,2.76,27.17
2009-11-14,0.0,70.62,25.73,33.13,19.34,2.84,24.14
2009-11-15,0.0,68.38,27.41,34.76,21.33,2.37,25.41
2009-11-16,0.0,71.69,27.49,34.77,21.08,1.79,23.76
2009-11-17,44.062496185302734,82.62,24.46,29.01,20.81,2.92,12.41
2009-11-18,0.0,79.0,24.76,31.45,20.09,2.86,15.65
2009-11-19,0.0,73.69,25.73,32.38,20.39,2.97,21.85
2009-11-20,0.0,69.31,25.89,33.45,19.87,2.66,25.56
2009-11-21,0.0,67.44,25.64,34.15,18.12,2.53,28.65
2009-11-22,0.0,64.94,25.5,33.75,18.55,2.48,30.31
2009-11-23,0.0,66.19,26.5,34.55,19.83,2.48,29.14
2009-11-24,0.0,64.44,26.63,34.93,19.49,2.56,28.62
2009-11-25,0.0,65.19,26.69,34.89,19.94,2.48,29.09
2009-11-26,0.0,67.81,26.91,34.12,21.12,2.68,26.01
2009-11-27,0.0,62.69,27.91,36.49,20.88,2.98,28.78
2009-11-28,0.0,60.69,27.8,37.38,20.15,2.5,30.05
2009-11-29,0.0,62.62,28.58,37.73,21.9,2.21,28.54
2009-11-30,0.0,64.75,28.12,35.09,22.73,1.14,16.19
2009-12-01,18.987558364868164,79.75,24.9,28.3,22.48,1.45,11.31
2009-12-02,0.0,64.19,27.55,34.24,22.1,2.25,22.91
2009-12-03,0.0,64.0,27.55,34.36,21.32,2.25,24.14
2009-12-04,18.987558364868164,76.12,25.58,29.6,22.53,2.38,13.83
2009-12-05,0.0,87.0,23.41,25.94,21.62,2.49,10.21
2009-12-06,0.0,73.75,25.92,32.3,20.99,2.47,17.35
2009-12-07,0.0,70.31,26.2,33.53,20.61,2.11,27.23
2009-12-08,0.0,64.44,26.41,34.94,18.99,1.79,28.5
2009-12-09,0.0,65.06,26.15,34.26,19.05,1.95,27.85
2009-12-10,0.0,65.94,26.39,34.4,19.83,2.15,25.63
2009-12-11,0.0,66.56,27.0,35.04,20.37,2.19,26.08
2009-12-12,0.0,61.38,27.58,36.35,20.25,2.16,30.27
2009-12-13,0.0,58.81,29.37,38.73,20.26,1.98,29.6
2009-12-14,0.0,63.94,28.48,36.9,22.52,3.01,22.4
2009-12-15,0.0,63.69,27.35,35.52,20.93,2.99,26.76
2009-12-16,0.0,64.06,27.38,34.95,20.85,2.58,23.88
2009-12-17,0.0,59.88,28.51,36.94,21.87,2.62,28.55
2009-12-18,0.0,59.38,28.94,37.75,21.93,2.47,28.87
2009-12-19,20.476036071777344,65.88,26.55,32.92,22.02,1.94,17.21
2009-12-20,0.0,78.25,24.42,27.92,20.98,1.49,21.24
2009-12-21,10.43857479095459,66.38,26.27,34.58,20.06,1.88,19.25
2009-12-22,5.219287395477295,65.81,27.02,34.88,19.43,2.36,21.82
2009-12-23,0.0,62.44,27.69,36.08,20.65,2.32,26.87
2009-12-24,0.0,59.81,27.79,36.05,20.12,2.08,28.04
2009-12-25,0.0,62.69,27.57,34.5,21.6,1.48,19.88
2009-12-26,0.0,74.12,25.95,31.23,22.19,2.39,18.17
2009-12-27,7.236330509185791,71.25,26.8,32.89,22.16,3.16,22.72
2009-12-28,14.472661018371582,75.12,26.51,33.07,21.84,2.37,16.14
2009-12-29,0.0,81.06,25.47,29.8,22.61,2.35,17.56
2009-12-30,7.236330509185791,77.44,25.85,30.47,22.02,2.4,18.26
2009-12-31,0.0,70.88,27.29,33.48,22.48,1.87,22.96
2010-01-01,0.0,69.19,26.62,34.15,20.95,2.68,25.91
2010-01-02,0.0,65.31,26.62,34.56,19.9,2.73,27.17
2010-01-03,0.0,68.12,26.9,34.31,20.61,2.2,22.58
2010-01-04,0.0,63.75,27.55,36.06,19.83,2.1,28.49
2010-01-05,0.0,60.12,28.24,36.76,20.65,2.28,27.3
2010-01-06,0.0,63.69,28.1,34.37,22.12,2.12,23.57
2010-01-07,16.668706893920902,60.0,28.47,36.01,23.03,2.69,23.36
2010-01-08,0.0,61.88,28.54,36.89,21.9,2.87,26.56
2010-01-09,0.0,59.75,28.37,36.75,22.55,3.08,28.24
2010-01-10,0.0,62.62,28.02,36.06,21.44,2.74,23.89
2010-01-11,0.0,61.56,28.08,35.65,21.73,2.38,27.31
2010-01-12,0.0,59.19,28.56,37.02,22.15,2.98,27.8
2010-01-13,0.0,62.31,28.61,36.59,21.93,2.76,26.33
2010-01-14,0.0,59.38,29.15,37.76,21.43,3.01,27.43
2010-01-15,0.0,57.38,29.53,38.43,23.12,3.11,27.36
2010-01-16,0.0,60.25,28.2,36.59,21.69,3.17,23.02
2010-01-17,0.0,60.88,27.39,34.99,20.83,2.62,26.25
2010-01-18,8.036465644836426,60.62,28.17,35.79,21.4,2.34,23.51
2010-01-19,0.0,60.5,28.21,36.59,21.91,2.77,27.91
2010-01-20,0.0,65.06,27.67,34.9,21.93,2.69,26.45
2010-01-21,0.0,61.75,28.37,36.51,21.76,2.98,25.93
2010-01-22,0.0,63.62,28.08,36.37,20.85,2.82,26.52
2010-01-23,0.0,62.06,28.48,36.73,22.22,2.88,24.56
2010-01-24,0.0,59.19,28.62,36.76,22.58,3.04,24.86
2010-01-25,11.827841758728027,57.81,28.74,37.21,22.47,3.14,24.58
2010-01-26,0.0,60.75,27.52,34.97,21.86,2.97,24.31
2010-01-27,0.0,64.94,27.49,34.87,21.8,3.2,20.82
2010-01-28,0.0,57.69,28.6,37.19,22.04,3.15,23.54
2010-01-29,0.0,63.5,27.98,35.3,22.23,3.12,21.31
2010-01-30,0.0,59.88,28.47,36.77,22.48,3.01,23.7
2010-01-31,0.0,62.0,27.94,35.5,22.4,2.92,22.11
2010-02-01,0.0,63.44,27.57,35.28,21.57,2.9,23.29
2010-02-02,0.0,62.0,28.4,36.88,21.65,3.14,25.56
2010-02-03,0.0,64.81,27.66,34.16,22.31,2.81,21.49
2010-02-04,7.684769630432129,70.12,25.99,32.08,21.88,2.88,19.91
2010-02-05,7.684769630432129,78.81,24.75,28.48,22.06,2.23,15.28
2010-02-06,0.0,73.75,26.19,32.62,20.9,1.79,18.06
2010-02-07,0.0,67.62,26.94,33.56,21.61,2.01,18.05
2010-02-08,0.0,62.38,27.75,35.55,21.0,2.36,20.74
2010-02-09,12.817895889282227,66.25,26.76,32.41,21.75,1.45,23.51
2010-02-10,12.817895889282227,68.38,26.78,33.8,21.22,2.41,18.24
2010-02-11,25.41540908813477,75.69,25.72,31.28,20.71,2.66,16.0
2010-02-12,0.0,70.5,25.57,32.4,21.14,2.3,22.92
2010-02-13,0.0,67.88,26.51,34.76,19.76,2.0,24.76
2010-02-14,0.0,71.69,26.9,33.45,21.66,1.99,18.22
2010-02-15,0.0,70.0,26.53,33.2,21.48,2.3,24.74
2010-02-16,0.0,70.44,26.62,32.63,21.37,1.97,25.95
2010-02-17,0.0,63.44,28.01,36.5,20.92,2.24,27.64
2010-02-18,2.709239959716797,63.44,27.86,36.05,20.65,2.71,24.62
2010-02-19,0.0,64.31,28.01,36.05,22.11,2.72,21.68
2010-02-20,2.709239959716797,66.25,26.65,32.1,22.58,2.31,20.86
2010-02-21,0.0,60.56,27.86,35.86,20.94,2.13,23.2
2010-02-22,0.0,58.38,28.42,36.76,21.3,2.11,23.03
2010-02-23,0.0,58.62,29.06,37.09,22.1,2.0,23.63
2010-02-24,0.0,55.69,29.79,38.28,22.57,2.39,26.85
2010-02-25,0.0,54.5,30.17,39.66,22.23,2.59,27.41
2010-02-26,0.0,63.75,28.15,34.65,23.35,2.14,23.36
2010-02-27,0.0,70.06,27.16,34.04,22.03,1.91,17.62
2010-02-28,0.0,75.75,26.85,32.19,22.66,1.59,16.2
2010-03-01,9.130081176757812,76.5,26.62,33.05,22.47,1.46,18.14
2010-03-02,9.130081176757812,84.56,25.51,29.61,22.89,1.27,8.39
2010-03-03,18.260162353515625,84.56,26.08,31.72,21.97,1.05,16.12
2010-03-04,45.65040969848633,89.56,25.3,28.63,23.23,1.26,12.87
2010-03-05,18.260162353515625,92.31,24.67,27.58,23.01,1.59,18.48
2010-03-06,0.0,87.69,24.71,27.26,22.16,1.03,16.68
2010-03-07,22.432079315185547,85.75,26.19,30.63,22.52,1.43,19.83
2010-03-08,0.0,81.12,27.03,32.23,22.69,2.02,22.74
2010-03-09,44.864158630371094,84.06,26.16,30.36,23.5,2.09,15.29
2010-03-10,22.432079315185547,83.25,26.68,31.36,22.59,1.46,20.2
2010-03-11,11.204083442687988,82.44,26.83,31.38,23.1,1.45,23.26
2010-03-12,11.204083442687988,80.94,26.65,31.83,22.93,1.5,18.85
2010-03-13,5.602041721343994,75.69,27.44,34.07,21.54,1.53,24.51
2010-03-14,5.602041721343994,78.81,25.9,30.94,21.88,1.8,25.49
2010-03-15,0.0,75.38,26.42,32.73,20.67,1.62,24.13
2010-03-16,0.0,70.69,25.95,32.94,20.62,1.91,25.75
2010-03-17,0.0,78.88,25.56,31.19,20.73,2.04,18.43
2010-03-18,5.635977268218994,84.69,25.36,29.87,22.56,2.05,14.78
2010-03-19,11.271954536437988,85.25,24.37,28.2,21.98,1.41,15.24
2010-03-20,5.635977268218994,75.88,25.67,31.3,21.52,0.55,19.64
2010-03-21,0.0,76.62,25.94,32.04,20.13,1.7,24.38
2010-03-22,11.629693031311035,79.5,26.45,32.5,21.62,2.23,15.68
2010-03-23,0.0,81.81,26.03,31.56,22.17,2.02,23.27
2010-03-24,0.0,77.38,25.5,31.37,20.92,2.05,19.56
2010-03-25,0.0,79.56,25.11,31.15,20.48,1.78,20.2
2010-03-26,0.0,80.81,25.4,31.01,21.77,1.91,21.76
2010-03-27,0.0,84.56,24.81,29.69,21.22,1.54,18.34
2010-03-28,0.0,85.94,24.34,29.69,20.02,1.77,15.19
2010-03-29,0.0,81.56,25.55,31.35,20.52,1.5,24.23
2010-03-30,0.0,78.06,26.33,32.39,21.16,1.43,24.41
2010-03-31,0.0,77.0,25.84,32.49,20.53,1.46,21.23
2010-04-01,0.0,87.88,24.97,28.54,22.29,1.48,17.05
2010-04-02,0.0,86.56,25.26,30.08,22.48,2.2,15.8
2010-04-03,6.145730018615723,86.81,24.47,28.26,22.04,1.27,15.25
2010-04-04,0.0,80.94,25.26,30.75,21.05,1.42,18.52
2010-04-05,12.291460037231445,80.88,25.64,30.83,21.15,1.11,18.75
2010-04-06,30.44182586669922,85.69,26.08,30.76,22.74,1.49,17.98
2010-04-07,30.44182586669922,85.0,23.14,27.05,19.46,2.29,12.79
2010-04-08,0.0,76.81,21.07,26.99,16.95,2.11,24.47
2010-04-09,0.0,78.38,20.8,26.51,15.36,2.14,22.24
2010-04-10,0.0,78.75,21.09,26.9,16.23,2.23,21.8
2010-04-11,0.0,82.25,21.16,26.91,15.94,2.32,20.17
2010-04-12,0.0,81.5,21.94,27.3,17.58,2.73,18.82
2010-04-13,0.0,87.62,22.73,27.43,19.73,3.83,10.31
2010-04-14,0.0,84.06,22.71,28.07,18.57,2.8,13.91
2010-04-15,0.0,84.88,22.82,28.14,18.51,2.34,17.53
2010-04-16,0.0,87.69,24.62,30.0,20.8,2.14,11.91
2010-04-17,0.0,87.25,24.98,29.9,22.01,2.05,13.07
2010-04-18,0.0,86.56,24.17,28.94,20.53,1.72,17.8
2010-04-19,0.0,84.81,22.98,28.52,19.26,1.41,18.17
2010-04-20,0.0,82.56,23.12,28.65,18.83,1.13,19.7
2010-04-21,0.0,83.12,23.98,29.38,19.81,1.59,15.15
2010-04-22,0.0,80.38,24.23,30.37,19.38,1.44,21.69
2010-04-23,0.0,80.38,24.58,31.19,19.45,1.66,20.81
2010-04-24,0.0,78.88,24.37,30.96,19.09,1.9,21.24
2010-04-25,0.0,83.12,24.15,29.73,20.01,1.88,18.14
2010-04-26,0.0,81.88,24.71,30.76,20.53,1.74,16.1
2010-04-27,0.0,78.12,25.01,31.64,19.79,1.49,20.7
2010-04-28,0.0,78.69,24.64,31.1,19.58,1.61,17.12
2010-04-29,0.0,83.25,23.65,29.03,19.93,1.56,15.24
2010-04-30,0.0,85.12,23.23,28.26,19.69,1.42,13.32
2010-05-01,8.474429130554201,86.69,23.35,28.62,20.4,1.96,13.68
2010-05-02,0.0,84.19,22.65,27.88,18.99,2.09,17.85
2010-05-03,0.0,79.81,21.8,27.58,16.83,2.08,16.32
2010-05-04,0.0,79.88,20.71,27.54,14.46,1.3,19.72
2010-05-05,0.0,80.5,22.41,29.05,17.14,1.06,18.19
2010-05-06,0.0,82.81,22.78,28.5,17.95,1.15,18.21
2010-05-07,0.0,79.75,23.79,30.3,19.53,1.23,16.96
2010-05-08,0.0,80.12,23.35,29.9,19.28,1.2,16.88
2010-05-09,0.0,76.12,24.12,32.16,18.24,1.27,19.66
2010-05-10,9.857388496398926,87.94,21.32,24.65,18.8,2.21,5.21
2010-05-11,0.0,93.25,20.01,22.87,17.88,1.73,5.37
2010-05-12,11.467480659484865,89.75,22.21,25.94,18.74,1.22,9.25
2010-05-13,0.0,90.44,23.44,27.5,21.3,0.88,12.15
2010-05-14,0.0,88.06,22.87,26.91,19.59,1.97,6.61
2010-05-15,0.0,86.0,21.97,26.77,18.79,1.51,7.57
