DATA,P,RH2M,T2M,T2M_MAX,T2M_MIN,WS2M
1991-03-12,0.0,59.38,25.08,33.42,18.31,2.23
1991-03-13,0.0,64.31,25.25,33.34,18.08,1.96
1991-03-14,0.0,74.25,25.03,30.72,20.39,1.98
1991-03-15,6.768424987792969,76.19,25.0,31.77,20.44,1.88
1991-03-16,6.289306640625,76.31,22.96,31.19,17.58,3.94
1991-03-17,0.0,84.19,21.44,26.65,17.56,3.83
1991-03-18,0.0,85.94,21.99,25.98,19.55,2.42
1991-03-19,18.867921829223633,81.31,22.77,28.15,19.15,2.09
1991-03-20,18.867921829223633,83.5,22.9,28.53,19.26,2.0
1991-03-21,8.267030715942383,85.0,22.6,27.11,19.53,1.77
1991-03-22,24.80109214782715,90.44,21.9,24.97,19.9,2.08
1991-03-23,0.0,87.62,21.87,25.95,19.14,2.05
1991-03-24,0.0,85.25,21.82,26.13,18.53,2.02
1991-03-25,0.0,79.75,22.65,29.23,18.38,2.18
1991-03-26,0.0,73.81,22.37,29.9,17.33,2.05
1991-03-27,0.0,72.06,21.74,29.29,16.16,2.43
1991-03-28,0.0,72.25,22.85,30.04,17.38,2.15
1991-03-29,0.0,70.12,23.47,30.78,17.69,2.02
1991-03-30,0.0,68.19,23.7,31.06,18.27,2.48
1991-03-31,0.0,64.19,23.96,32.03,17.5,2.41
1991-04-01,0.0,68.56,25.15,32.8,18.63,1.89
1991-04-02,0.0,71.94,24.97,32.16,19.19,2.02
1991-04-03,0.0,71.69,23.78,30.19,19.48,2.63
1991-04-04,0.0,66.5,23.51,31.55,18.33,2.61
1991-04-05,0.0,72.31,23.46,31.34,17.58,2.7
1991-04-06,0.0,70.12,23.04,30.13,18.05,3.48
1991-04-07,0.0,68.75,22.53,29.97,16.87,3.2
1991-04-08,0.0,65.0,22.9,31.23,16.96,2.59
1991-04-09,0.0,63.69,23.32,31.97,17.15,2.45
1991-04-10,0.0,68.06,24.44,32.46,18.29,2.66
1991-04-11,0.0,69.06,24.94,32.77,19.34,2.51
1991-04-12,0.0,68.44,24.64,31.36,19.93,2.44
1991-04-13,0.0,71.94,23.73,30.31,19.4,2.47
1991-04-14,0.0,66.06,24.33,32.48,18.1,2.31
1991-04-15,0.0,63.94,24.68,32.85,18.74,2.72
1991-04-16,0.0,66.81,24.01,31.99,18.66,2.95
1991-04-17,0.0,66.25,23.49,30.6,18.21,2.73
1991-04-18,0.0,58.56,24.21,32.73,17.48,2.68
1991-04-19,0.0,58.19,24.06,32.78,16.9,2.5
1991-04-20,0.0,58.44,23.75,31.91,17.32,3.07
1991-04-21,0.0,67.44,22.39,29.7,17.65,4.23
1991-04-22,0.0,73.69,19.9,24.98,16.21,4.09
1991-04-23,0.0,64.81,22.7,30.58,16.7,2.78
1991-04-24,0.0,61.0,23.92,31.94,17.7,2.63
1991-04-25,0.0,60.25,24.59,33.06,18.03,2.48
1991-04-26,3.534296989440918,66.81,24.41,31.34,19.49,2.45
1991-04-27,10.602890014648438,67.19,23.39,29.05,19.23,2.16
1991-04-28,0.0,64.88,24.13,32.24,17.17,1.45
1991-04-29,3.534296989440918,79.69,21.81,25.42,19.37,1.62
1991-04-30,0.0,73.0,22.42,29.51,17.71,2.48
1991-05-01,0.0,68.31,21.94,29.12,16.94,2.98
1991-05-02,0.0,63.94,21.44,29.12,16.57,2.86
1991-05-03,0.0,62.06,20.58,28.75,15.18,2.7
1991-05-04,0.0,61.62,20.29,28.43,14.4,2.2
1991-05-05,0.0,61.94,22.39,30.4,15.71,2.15
1991-05-06,0.0,61.94,22.92,30.07,16.88,2.73
1991-05-07,0.0,69.44,21.05,25.63,18.54,2.63
1991-05-08,0.0,64.94,23.26,30.47,17.49,1.48
1991-05-09,0.0,64.44,23.89,31.15,18.05,2.47
1991-05-10,0.0,65.25,22.13,28.65,17.71,3.25
1991-05-11,0.0,60.88,22.12,30.03,16.04,2.49
1991-05-12,0.0,60.38,21.92,29.93,15.79,3.12
1991-05-13,0.0,62.44,20.8,27.81,15.58,3.88
1991-05-14,0.0,64.75,20.61,26.61,15.85,3.25
1991-05-15,0.0,65.94,21.16,27.95,15.83,2.75
1991-05-16,0.0,68.56,21.23,27.37,16.71,2.31
1991-05-17,14.077530860900879,72.62,21.23,26.23,17.36,1.97
1991-05-18,0.0,84.31,20.04,23.53,17.55,3.09
1991-05-19,0.0,82.0,19.81,25.55,16.83,3.32
1991-05-20,0.0,90.56,18.83,22.05,17.21,2.91
1991-05-21,0.0,84.12,20.2,26.1,17.24,3.1
1991-05-22,0.0,77.19,22.21,28.82,17.38,2.01
1991-05-23,0.0,73.69,23.54,30.79,17.78,1.3
1991-05-24,0.0,77.0,22.8,29.37,19.18,2.35
1991-05-25,0.0,72.25,21.94,29.26,17.04,2.76
1991-05-26,0.0,72.5,21.51,28.57,16.92,2.98
1991-05-27,0.0,70.25,20.3,27.33,15.74,3.48
1991-05-28,0.0,71.88,19.64,26.73,15.55,3.67
1991-05-29,0.0,70.44,19.23,26.32,14.75,3.8
1991-05-30,0.0,75.19,19.19,26.35,14.35,3.75
1991-05-31,0.0,70.75,19.77,26.89,15.56,3.76
1991-06-01,0.0,74.12,19.67,26.86,14.49,3.56
1991-06-02,0.0,75.06,19.28,26.19,15.19,3.65
1991-06-03,0.0,72.31,18.97,26.07,14.23,2.98
1991-06-04,0.0,80.94,17.8,23.62,12.7,2.59
1991-06-05,0.0,71.0,19.14,26.8,14.51,2.85
1991-06-06,0.0,66.12,20.37,27.49,14.59,1.96
1991-06-07,0.0,68.75,21.89,29.37,16.02,2.13
1991-06-08,0.0,71.06,21.48,27.49,17.94,2.72
1991-06-09,0.0,68.44,21.2,28.37,16.62,2.65
1991-06-10,0.0,75.19,18.87,25.36,14.49,3.86
1991-06-11,0.0,68.81,17.95,24.46,13.51,3.2
1991-06-12,0.0,66.06,19.01,26.01,14.0,2.52
1991-06-13,0.0,74.5,19.65,27.02,14.61,2.36
1991-06-14,0.0,71.56,20.55,27.81,15.44,2.81
1991-06-15,0.0,68.5,20.18,27.44,14.6,3.03
1991-06-16,4.049519062042236,83.81,18.69,23.54,15.87,2.24
1991-06-17,0.0,72.0,20.95,28.11,15.97,2.16
1991-06-18,0.0,65.81,20.15,28.93,14.94,2.26
1991-06-19,0.0,68.31,20.82,29.3,14.61,2.31
1991-06-20,0.0,62.62,20.15,28.42,14.98,2.7
1991-06-21,0.0,72.19,20.83,27.36,15.98,2.27
1991-06-22,0.0,66.69,21.73,29.44,16.58,2.61
1991-06-23,0.0,60.75,20.24,28.26,15.15,2.69
1991-06-24,0.0,68.38,19.45,27.65,11.99,2.68
1991-06-25,0.0,64.75,20.65,28.02,15.19,2.6
1991-06-26,0.0,66.31,19.83,27.22,14.64,2.97
1991-06-27,0.0,68.62,19.82,26.46,14.76,3.06
1991-06-28,0.0,66.81,19.55,26.75,14.48,2.97
1991-06-29,0.0,62.81,19.32,27.12,13.49,2.48
1991-06-30,0.0,64.06,20.23,28.07,13.58,2.11
1991-07-01,0.0,70.5,20.43,27.41,15.58,3.27
1991-07-02,0.0,69.75,20.54,27.48,15.44,2.28
1991-07-03,0.0,60.38,21.76,29.51,14.65,2.04
1991-07-04,0.0,57.69,22.33,29.56,15.99,1.69
1991-07-05,0.0,60.44,21.69,28.9,15.4,2.93
1991-07-06,2.8314599990844727,63.88,20.61,27.27,15.55,3.2
1991-07-07,0.0,60.62,19.97,26.98,14.74,2.88
1991-07-08,0.0,60.5,19.28,26.92,14.22,2.71
1991-07-09,0.0,56.69,18.0,26.6,11.5,2.38
1991-07-10,0.0,56.94,18.92,27.5,12.2,1.47
1991-07-11,0.0,53.44,20.65,30.41,11.87,1.58
1991-07-12,0.0,59.12,21.33,30.12,14.18,2.78
1991-07-13,0.0,61.44,20.4,28.73,15.34,2.56
1991-07-14,0.0,64.81,20.05,28.12,13.51,3.03
1991-07-15,0.0,70.62,20.3,27.62,15.15,3.27
1991-07-16,0.0,70.44,19.62,26.65,14.77,3.62
1991-07-17,0.0,73.38,19.4,26.28,14.59,3.59
1991-07-18,0.0,72.69,19.4,26.21,14.61,3.53
1991-07-19,0.0,71.5,19.19,26.09,14.58,3.76
1991-07-20,0.0,71.06,18.9,26.22,13.66,3.69
1991-07-21,0.0,73.06,17.53,24.42,12.66,3.4
1991-07-22,0.0,71.19,17.99,24.69,13.17,3.16
1991-07-23,0.0,65.0,18.6,26.33,13.52,2.63
1991-07-24,0.0,62.44,18.06,26.77,11.61,2.35
1991-07-25,0.0,65.94,18.31,25.77,12.83,2.77
1991-07-26,0.0,68.81,18.36,25.92,12.52,3.48
1991-07-27,0.0,68.81,18.46,25.4,13.85,4.2
1991-07-28,3.0311942100524902,69.19,17.98,25.58,13.5,4.23
1991-07-29,0.0,69.88,18.12,25.37,13.4,4.27
1991-07-30,0.0,72.12,18.51,25.67,13.93,3.67
1991-07-31,0.0,67.88,19.29,27.15,13.16,3.34
1991-08-01,0.0,62.88,20.33,27.73,14.59,2.86
1991-08-02,0.0,62.12,20.01,27.55,14.36,2.91
1991-08-03,0.0,68.88,17.86,24.47,13.52,4.28
1991-08-04,0.0,69.75,16.36,23.08,11.65,4.02
1991-08-05,0.0,65.25,18.2,25.8,12.12,2.8
1991-08-06,0.0,58.88,19.91,28.76,13.01,2.1
1991-08-07,0.0,57.94,21.32,30.69,13.69,2.34
1991-08-08,0.0,55.19,21.82,31.3,15.09,2.55
1991-08-09,0.0,53.5,21.6,32.16,13.79,2.19
1991-08-10,0.0,53.12,22.15,32.66,13.19,2.51
1991-08-11,0.0,52.31,21.79,32.12,12.78,2.6
1991-08-12,0.0,58.0,20.65,29.49,14.04,3.41
1991-08-13,0.0,65.19,20.12,27.71,14.72,4.41
1991-08-14,0.0,72.62,19.68,26.87,14.88,4.63
1991-08-15,0.0,69.69,16.55,22.63,12.8,5.73
1991-08-16,0.0,68.5,15.43,20.64,12.1,5.38
1991-08-17,0.0,69.38,16.16,22.76,11.36,5.15
1991-08-18,0.0,72.88,17.8,25.75,12.51,4.84
1991-08-19,0.0,74.12,18.9,25.51,14.55,4.38
1991-08-20,0.0,75.44,18.26,24.4,14.7,4.79
1991-08-21,0.0,67.44,18.08,24.4,13.69,4.08
1991-08-22,0.0,67.5,18.49,26.05,13.22,4.22
1991-08-23,0.0,65.06,18.87,26.21,13.72,4.26
1991-08-24,0.0,63.06,18.69,26.35,13.19,3.45
1991-08-25,0.0,60.62,19.66,27.8,13.42,3.0
1991-08-26,0.0,65.12,19.92,28.78,13.24,3.39
1991-08-27,0.0,62.94,21.12,28.94,15.0,3.27
1991-08-28,0.0,59.88,20.98,29.02,14.97,3.63
1991-08-29,0.0,57.5,20.23,28.53,14.33,3.09
1991-08-30,0.0,57.06,19.53,28.38,12.31,3.06
1991-08-31,0.0,57.81,20.09,28.72,12.44,2.99
1991-09-01,0.0,57.12,20.42,28.2,14.34,3.33
1991-09-02,0.0,66.88,19.43,27.67,12.55,3.71
1991-09-03,0.0,68.94,18.69,26.45,13.54,4.82
1991-09-04,0.0,63.88,18.64,26.23,12.65,4.36
1991-09-05,0.0,60.38,18.67,26.24,12.64,3.94
1991-09-06,0.0,55.88,18.56,26.54,12.68,3.88
1991-09-07,0.0,55.38,17.66,26.5,9.04,2.91
1991-09-08,0.0,53.06,19.07,28.76,10.19,2.48
1991-09-09,4.088649272918701,51.75,21.0,30.83,13.31,2.91
1991-09-10,0.0,54.62,21.5,30.16,14.14,3.3
1991-09-11,0.0,61.88,21.66,28.89,16.55,2.9
1991-09-12,0.0,55.19,23.73,32.98,16.36,2.84
1991-09-13,0.0,51.81,23.65,32.79,15.83,3.2
1991-09-14,0.0,52.69,23.62,32.9,15.53,3.24
1991-09-15,0.0,54.5,24.12,32.97,16.62,2.39
1991-09-16,7.170414447784424,57.44,23.41,31.84,16.13,2.78
1991-09-17,0.0,58.25,23.35,31.23,17.04,3.06
1991-09-18,0.0,53.56,24.1,33.36,16.31,3.12
1991-09-19,0.0,51.0,25.17,34.26,16.09,2.13
1991-09-20,0.0,65.12,23.25,32.26,18.35,2.77
1991-09-21,0.0,76.69,20.47,25.7,17.76,3.41
1991-09-22,20.270877838134766,83.94,18.89,22.87,16.39,2.48
1991-09-23,0.0,69.75,21.94,29.56,15.27,1.73
1991-09-24,0.0,67.69,23.1,30.44,17.29,2.79
1991-09-25,0.0,64.38,22.99,30.98,17.0,3.48
1991-09-26,0.0,64.38,23.35,31.83,16.53,2.35
1991-09-27,0.0,68.88,21.76,28.88,16.52,4.27
1991-09-28,0.0,61.0,22.68,31.85,15.11,2.96
1991-09-29,4.492295265197754,57.38,25.02,34.41,15.87,2.04
1991-09-30,0.0,49.94,26.31,35.29,17.83,3.11
1991-10-01,10.23625373840332,60.12,26.28,33.74,20.48,2.91
1991-10-02,0.0,70.56,24.69,30.85,19.72,2.23
1991-10-03,6.824169635772705,60.69,25.06,32.61,18.5,1.88
1991-10-04,0.0,64.62,23.63,29.66,18.47,3.52
1991-10-05,0.0,63.56,23.66,31.43,17.4,3.99
1991-10-06,0.0,54.81,24.36,33.3,16.39,2.75
1991-10-07,0.0,57.06,26.03,35.3,17.14,2.66
1991-10-08,23.05997657775879,74.5,22.3,29.08,17.55,4.64
1991-10-09,0.0,69.06,22.01,29.98,15.59,4.0
1991-10-10,0.0,65.56,23.28,31.43,16.57,2.61
1991-10-11,0.0,56.31,23.65,33.38,14.92,2.61
1991-10-12,0.0,64.25,22.86,31.35,16.19,3.78
1991-10-13,0.0,64.69,21.89,29.95,15.94,4.04
1991-10-14,0.0,64.81,22.05,30.11,15.73,3.64
1991-10-15,0.0,63.19,22.3,30.68,15.9,3.66
1991-10-16,0.0,56.62,23.2,32.48,15.95,3.53
1991-10-17,0.0,55.94,23.58,33.16,15.93,3.36
1991-10-18,0.0,56.81,23.83,33.06,16.67,3.7
1991-10-19,0.0,56.62,22.89,31.51,16.26,4.28
1991-10-20,0.0,55.88,22.73,30.73,16.53,4.56
1991-10-21,0.0,57.38,21.37,27.98,16.0,4.59
1991-10-22,0.0,62.25,20.47,27.36,15.86,3.94
1991-10-23,0.0,59.56,22.08,30.18,15.56,3.91
1991-10-24,0.0,62.62,22.04,30.3,16.01,4.36
1991-10-25,0.0,62.75,21.52,29.26,15.57,4.14
1991-10-26,0.0,62.5,22.42,30.41,16.05,4.23
1991-10-27,0.0,63.38,23.36,31.38,17.15,3.77
1991-10-28,0.0,57.31,23.76,32.35,16.76,3.69
1991-10-29,0.0,51.94,24.38,33.31,16.61,3.54
1991-10-30,0.0,49.5,24.9,34.48,16.41,3.19
1991-10-31,0.0,49.06,26.51,36.05,16.91,2.62
1991-11-01,0.0,52.06,27.13,35.34,20.06,2.02
1991-11-02,7.894345283508301,64.19,25.23,32.83,19.07,3.23
1991-11-03,23.683034896850586,75.38,23.55,29.2,19.98,2.56
1991-11-04,15.788690567016602,82.81,22.31,26.76,19.43,2.34
1991-11-05,15.788690567016602,75.62,23.28,28.69,18.56,2.24
1991-11-06,0.0,75.25,24.4,30.52,18.73,1.6
1991-11-07,6.289419651031494,88.5,21.33,23.28,19.71,2.75
1991-11-08,25.157678604125977,78.94,23.09,28.33,18.79,2.15
1991-11-09,12.578839302062988,80.56,23.11,27.96,19.31,2.1
1991-11-10,12.578839302062988,86.25,21.45,24.76,18.98,2.81
1991-11-11,0.0,84.12,21.9,26.15,18.78,1.59
1991-11-12,21.961322784423828,82.19,20.71,25.67,17.16,2.2
1991-11-13,21.961322784423828,84.44,21.51,27.06,16.77,1.8
1991-11-14,21.961322784423828,83.62,22.01,26.77,18.83,3.06
1991-11-15,0.0,84.88,20.8,25.05,18.49,3.45
1991-11-16,6.336771488189697,86.19,21.43,26.03,18.46,3.19
1991-11-17,0.0,91.62,21.44,24.06,19.62,2.31
1991-11-18,0.0,85.62,22.55,26.59,19.52,1.78
1991-11-19,12.673542976379395,84.44,22.51,25.91,19.12,1.34
1991-11-20,6.336771488189697,83.75,22.65,27.28,18.49,1.38
1991-11-21,0.0,83.44,20.94,25.66,17.95,2.77
1991-11-22,30.007888793945312,88.31,19.3,23.99,16.62,2.77
1991-11-23,50.013145446777344,89.0,18.17,21.65,15.64,2.42
1991-11-24,0.0,84.62,18.83,24.23,14.33,2.91
1991-11-25,0.0,82.5,20.66,26.92,15.69,2.81
1991-11-26,0.0,79.31,21.46,27.48,16.9,2.12
1991-11-27,0.0,77.75,22.3,28.33,16.84,1.52
1991-11-28,0.0,78.69,22.45,28.42,16.34,2.36
1991-11-29,0.0,77.25,21.76,27.58,17.33,2.38
1991-11-30,0.0,71.19,22.05,28.85,14.85,1.56
1991-12-01,16.730318069458008,75.06,22.73,29.19,17.39,2.99
1991-12-02,16.730318069458008,86.81,20.76,23.96,18.58,2.56
1991-12-03,0.0,87.25,21.38,27.05,17.94,1.78
1991-12-04,0.0,87.31,20.51,25.42,16.28,2.59
1991-12-05,0.0,89.88,20.65,24.23,18.36,2.01
1991-12-06,0.0,86.62,20.37,24.12,17.81,2.06
1991-12-07,5.872984886169434,83.81,20.19,24.18,16.93,1.87
1991-12-08,5.872984886169434,83.88,22.12,27.44,18.19,2.41
1991-12-09,11.745969772338867,86.31,21.48,26.14,17.96,2.14
1991-12-10,17.618953704833984,88.56,21.7,25.95,19.51,2.88
1991-12-11,8.073532104492188,89.25,21.48,24.87,19.15,2.65
1991-12-12,16.147064208984375,87.25,21.01,24.73,18.26,1.86
1991-12-13,16.147064208984375,80.31,22.99,27.9,17.8,1.25
1991-12-14,8.073532104492188,85.0,23.07,26.79,18.75,1.13
1991-12-15,8.073532104492188,80.75,23.27,29.14,18.64,1.74
1991-12-16,0.0,78.44,23.34,29.3,17.95,1.54
1991-12-17,4.966182231903076,74.12,23.5,29.4,16.98,1.02
1991-12-18,4.966182231903076,71.62,23.8,28.52,18.53,0.8
1991-12-19,4.966182231903076,77.62,23.42,28.08,18.12,1.08
1991-12-20,4.966182231903076,80.81,23.15,28.36,18.4,1.75
1991-12-21,0.0,75.56,22.23,28.76,17.26,2.33
1991-12-22,0.0,76.94,22.33,28.08,17.28,2.41
1991-12-23,0.0,76.62,22.68,28.33,18.29,2.58
1991-12-24,0.0,74.62,22.15,28.53,17.45,2.19
1991-12-25,0.0,73.5,22.73,28.97,16.97,1.81
1991-12-26,0.0,73.12,23.51,29.28,17.86,1.79
1991-12-27,0.0,73.31,23.22,29.25,17.65,1.8
1991-12-28,9.633338928222656,73.69,23.37,28.95,17.68,2.02
1991-12-29,9.633338928222656,73.25,22.45,28.66,17.3,2.49
1991-12-30,0.0,75.19,22.69,29.7,17.7,2.75
1991-12-31,9.633338928222656,79.62,22.58,27.67,18.48,2.4
1992-01-01,6.078248977661133,82.88,22.23,26.21,18.86,1.98
1992-01-02,12.156497955322266,76.56,23.02,28.54,18.55,1.69
1992-01-03,0.0,74.44,23.69,29.84,18.47,1.77
1992-01-04,0.0,68.31,24.9,31.63,18.08,2.16
1992-01-05,0.0,73.88,23.88,31.19,18.17,2.56
1992-01-06,0.0,85.19,21.76,25.3,19.56,1.53
1992-01-07,0.0,73.56,24.15,29.9,18.2,2.07
1992-01-08,0.0,78.88,24.06,28.15,20.11,0.91
1992-01-09,7.922327995300293,90.0,22.41,26.33,20.26,1.05
1992-01-10,23.766983032226562,86.69,23.26,28.12,19.73,2.87
1992-01-11,0.0,88.88,21.96,26.71,18.44,1.64
1992-01-12,16.40857696533203,92.19,21.01,23.48,19.33,2.8
1992-01-13,27.347631454467773,92.19,20.46,22.33,19.0,3.33
1992-01-14,38.28668212890625,90.75,19.83,22.34,17.89,3.25
1992-01-15,16.40857696533203,89.81,20.51,24.36,17.23,3.3
1992-01-16,9.34454345703125,85.69,21.66,26.28,17.86,3.38
1992-01-17,0.0,86.19,22.16,26.6,19.38,2.14
1992-01-18,0.0,85.94,22.11,26.3,18.95,1.96
1992-01-19,4.672271728515625,87.44,22.37,26.4,19.07,1.71
1992-01-20,18.6890869140625,85.88,21.64,25.67,18.65,2.09
1992-01-21,0.0,86.38,21.34,24.87,19.08,2.32
1992-01-22,16.064992904663086,86.69,21.9,26.38,18.56,2.89
1992-01-23,0.0,84.5,21.71,26.26,18.4,2.51
1992-01-24,32.12998580932617,88.38,20.55,23.51,18.1,1.84
1992-01-25,16.064992904663086,90.75,20.57,24.19,18.21,1.79
1992-01-26,21.124238967895508,91.56,19.46,22.72,16.53,2.76
1992-01-27,14.082825660705566,93.25,20.52,23.29,18.69,3.24
1992-01-28,49.28989028930664,94.31,20.81,22.77,19.0,2.35
1992-01-29,21.124238967895508,94.06,20.8,23.02,19.43,3.66
1992-01-30,21.124238967895508,93.31,20.26,22.45,18.6,3.38
1992-01-31,0.0,91.69,20.55,23.76,18.62,2.61
1992-02-01,28.569095611572266,88.44,20.47,24.21,17.79,2.34
1992-02-02,19.046064376831055,90.94,19.76,22.57,17.87,2.16
1992-02-03,0.0,93.56,19.12,21.4,16.83,2.39
1992-02-04,19.046064376831055,91.19,19.9,23.23,17.14,1.81
1992-02-05,0.0,92.56,19.76,22.81,17.86,2.22
1992-02-06,0.0,92.5,18.55,21.32,16.56,2.84
1992-02-07,14.843716621398926,94.5,18.37,20.76,16.17,2.61
1992-02-08,44.531150817871094,92.81,19.51,22.51,16.94,2.38
1992-02-09,14.843716621398926,92.44,18.76,21.73,16.76,2.71
1992-02-10,0.0,88.56,18.67,21.98,15.19,2.3
1992-02-11,0.0,92.19,18.94,22.59,16.26,2.77
1992-02-12,13.743033409118652,91.56,19.14,22.13,16.4,2.11
1992-02-13,13.743033409118652,89.62,19.96,23.83,17.48,2.56
1992-02-14,13.743033409118652,89.56,20.65,24.76,17.38,2.56
1992-02-15,0.0,88.5,20.65,25.08,16.83,2.41
1992-02-16,8.84605884552002,86.81,20.67,25.26,17.13,2.5
1992-02-17,0.0,85.88,20.13,24.81,16.51,2.71
1992-02-18,0.0,88.06,19.83,24.02,16.7,2.44
1992-02-19,0.0,86.5,20.51,25.65,16.34,2.5
1992-02-20,0.0,86.25,20.98,25.9,16.19,2.19
1992-02-21,0.0,83.31,21.12,26.46,17.19,1.99
1992-02-22,0.0,84.69,21.05,26.65,17.07,1.77
1992-02-23,6.943199157714844,85.12,20.82,25.59,17.07,1.81
1992-02-24,0.0,88.94,20.58,23.8,17.83,1.91
1992-02-25,0.0,87.94,19.54,22.77,16.73,1.55
1992-02-26,0.0,85.0,20.99,26.66,15.77,1.57
1992-02-27,0.0,84.81,22.45,27.81,17.4,1.85
1992-02-28,0.0,84.5,23.07,27.8,18.52,1.3
1992-02-29,3.201133966445923,83.62,23.19,28.26,18.59,1.27
1992-03-01,50.295047760009766,90.31,21.44,25.12,19.21,2.27
1992-03-02,0.0,85.88,21.69,27.03,17.5,2.38
1992-03-03,0.0,82.94,20.69,26.53,16.23,1.97
1992-03-04,0.0,86.25,20.55,26.8,15.44,2.41
1992-03-05,0.0,82.31,20.26,25.76,15.85,2.05
1992-03-06,0.0,85.31,21.1,26.83,15.7,2.05
1992-03-07,0.0,85.88,21.63,26.69,17.65,2.09
1992-03-08,0.0,83.06,20.82,25.98,16.83,2.16
1992-03-09,0.0,85.94,20.98,26.08,16.49,2.27
1992-03-10,6.135813236236572,90.38,20.86,24.77,18.51,2.5
1992-03-11,0.0,87.12,20.82,25.41,17.62,2.48
1992-03-12,13.371118545532227,87.5,21.15,25.79,17.12,2.51
1992-03-13,0.0,87.25,21.49,25.9,18.1,2.77
1992-03-14,0.0,88.62,20.83,25.2,17.79,2.82
1992-03-15,0.0,86.31,21.03,26.23,17.1,2.18
1992-03-16,0.0,85.12,20.87,25.37,16.85,1.71
1992-03-17,0.0,83.94,22.05,27.62,17.1,1.84
1992-03-18,0.0,84.5,21.85,26.98,17.59,2.07
1992-03-19,0.0,83.56,21.57,26.41,17.54,2.24
1992-03-20,0.0,82.25,20.87,26.09,16.84,2.21
1992-03-21,0.0,86.44,21.06,26.38,16.76,2.35
1992-03-22,0.0,87.5,20.19,23.63,17.73,2.12
1992-03-23,0.0,85.12,20.59,25.5,16.69,2.62
1992-03-24,0.0,85.25,21.01,25.87,16.8,2.27
1992-03-25,0.0,83.06,21.51,26.72,17.21,2.41
1992-03-26,0.0,84.31,20.94,26.25,17.72,2.67
1992-03-27,0.0,85.25,20.98,26.11,16.69,2.67
1992-03-28,0.0,85.25,20.28,24.9,16.9,2.62
1992-03-29,0.0,85.0,20.9,26.15,16.8,2.51
1992-03-30,0.0,85.75,21.54,26.87,16.71,2.48
1992-03-31,0.0,87.0,21.43,26.58,16.25,2.19
1992-04-01,0.0,82.38,20.83,26.12,17.15,1.98
1992-04-02,0.0,80.75,20.94,26.5,16.08,1.17
1992-04-03,0.0,82.0,21.04,27.01,16.48,1.3
1992-04-04,0.0,82.62,21.13,27.4,15.64,1.53
1992-04-05,0.0,85.88,22.16,27.48,17.66,1.59
1992-04-06,0.0,83.25,22.32,27.6,18.16,1.3
1992-04-07,0.0,82.44,22.88,27.44,18.65,1.09
1992-04-08,0.0,81.94,22.98,28.56,18.7,1.65
1992-04-09,0.0,80.19,22.28,28.3,18.23,2.35
1992-04-10,0.0,84.0,21.51,26.26,17.79,2.81
1992-04-11,7.85382080078125,87.31,20.02,23.8,16.95,2.23
1992-04-12,0.0,82.31,21.03,26.64,16.48,2.41
1992-04-13,0.0,81.75,20.97,26.86,16.84,2.45
1992-04-14,0.0,75.88,21.41,27.61,16.79,2.01
1992-04-15,0.0,80.31,21.82,27.68,17.05,2.12
1992-04-16,0.0,82.25,22.01,26.69,18.51,1.89
1992-04-17,6.518651962280273,82.44,22.32,27.76,18.05,1.27
1992-04-18,0.0,81.12,22.83,28.55,17.95,1.24
1992-04-19,0.0,80.5,23.33,28.94,18.6,1.26
1992-04-20,0.0,79.0,23.61,28.76,18.94,0.7
1992-04-21,15.38083267211914,83.38,22.76,26.85,19.44,1.34
1992-04-22,0.0,86.44,22.31,27.3,19.2,2.21
1992-04-23,0.0,80.75,22.14,27.95,18.27,2.02
1992-04-24,0.0,77.12,21.99,28.29,17.26,1.95
1992-04-25,0.0,79.5,22.65,28.83,18.03,2.23
1992-04-26,0.0,79.88,22.55,28.36,18.19,2.48
1992-04-27,0.0,78.75,22.94,29.26,17.8,1.46
1992-04-28,0.0,79.56,23.14,29.39,18.29,1.63
1992-04-29,0.0,82.81,22.54,28.45,17.91,1.95
1992-04-30,0.0,82.12,23.15,28.35,19.8,1.86
1992-05-01,0.0,77.25,23.44,30.15,18.91,2.24
1992-05-02,0.0,74.69,22.83,29.78,18.07,2.52
1992-05-03,0.0,78.12,22.33,28.69,18.2,2.77
1992-05-04,0.0,83.88,20.76,26.18,17.32,2.31
1992-05-05,0.0,76.75,21.45,28.51,16.73,2.26
1992-05-06,0.0,73.56,21.7,28.7,16.51,1.6
1992-05-07,0.0,77.62,21.31,28.05,16.84,1.66
1992-05-08,5.740426063537598,80.88,21.9,28.57,17.28,1.64
1992-05-09,5.740426063537598,77.56,22.62,29.17,17.64,1.85
1992-05-10,0.0,79.69,22.26,28.51,18.31,2.52
1992-05-11,0.0,79.69,22.12,28.7,17.59,2.36
1992-05-12,0.0,76.44,22.42,29.08,18.11,2.16
1992-05-13,0.0,74.38,22.27,29.54,16.93,1.53
1992-05-14,0.0,73.0,22.73,30.1,16.83,1.3
1992-05-15,0.0,71.94,22.63,29.37,17.33,1.25
1992-05-16,0.0,70.19,23.38,30.72,16.76,1.2
1992-05-17,0.0,68.88,23.63,30.79,16.64,1.13
1992-05-18,0.0,66.94,23.94,31.27,17.39,1.47
1992-05-19,0.0,65.25,23.76,30.46,18.26,1.13
1992-05-20,0.0,65.75,23.29,30.28,17.81,1.36
1992-05-21,0.0,77.62,21.95,28.71,17.89,2.43
1992-05-22,0.0,69.62,20.96,28.55,16.29,2.8
